system:index,elevation_m,index,latitude,longitude,pet_mm,pr_annual_range_mm_mean,pr_mm,temp_annual_range_C_mean,tmean_C,vpd_kPa,.geo
00000000000000000168_0,38,277.0,-6.8300006244619995,-35.12000029266819,1252.5,297.5882352941176,114.93790849673202,121.3921568627451,256.76633,79.9281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3_0,38,278.0,-6.8300006244619995,-35.12000029266819,1252.5,297.5882352941176,114.93790849673202,121.3921568627451,256.76633,79.9281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa_0,38,279.0,-6.8300006244619995,-35.12000029266819,1252.5,297.5882352941176,114.93790849673202,121.3921568627451,256.76633,79.9281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f_0,38,280.0,-6.8300006244619995,-35.12000029266819,1252.5,297.5882352941176,114.93790849673202,121.3921568627451,256.76633,79.9281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000266_0,38,281.0,-6.8300006244619995,-35.12000029266819,1252.5,297.5882352941176,114.93790849673202,121.3921568627451,256.76633,79.9281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000278_0,38,282.0,-6.8300006244619995,-35.12000029266819,1252.5,297.5882352941176,114.93790849673202,121.3921568627451,256.76633,79.9281045751634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220_0,491,283.0,-13.830000017485567,-48.300001608694004,1133.890522875817,343.0980392156863,125.61437908496733,164.94117647058823,242.85457,103.82516339869281,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221_0,79,284.0,-2.0000004635925985,-54.07999987169687,1054.9281045751634,328.3137254901961,141.16176470588235,113.17647058823529,267.7745,76.83823529411765,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a_0,79,285.0,-2.0000004635925985,-54.07999987169687,1054.9281045751634,328.3137254901961,141.16176470588235,113.17647058823529,267.7745,76.83823529411765,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a0_0,79,286.0,-2.0000004635925985,-54.07999987169687,1054.9281045751634,328.3137254901961,141.16176470588235,113.17647058823529,267.7745,76.83823529411765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143_0,40,287.0,11.479170860311006,-86.13749847906054,1477.4591503267975,384.27450980392155,120.55555555555556,139.86274509803923,268.19363,93.88725490196079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c_0,40,288.0,11.479170860311006,-86.13749847906054,1477.4591503267975,384.27450980392155,120.55555555555556,139.86274509803923,268.19363,93.88725490196079,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb_0,40,289.0,11.479170860311006,-86.13749847906054,1477.4591503267975,384.27450980392155,120.55555555555556,139.86274509803923,268.19363,93.88725490196079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b_0,40,290.0,11.479170860311006,-86.13749847906054,1477.4591503267975,384.27450980392155,120.55555555555556,139.86274509803923,268.19363,93.88725490196079,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030_0,81,291.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,81,292.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0,81,293.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_0,81,294.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_0,81,295.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_0,81,296.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,81,297.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054_0,81,298.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db_0,81,299.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208_0,81,300.0,11.045830960836085,-85.66250165754433,1445.4101307189542,388.19607843137254,138.11601307189542,141.33333333333334,265.76962,89.94444444444444,"{""type"":""MultiPoint"",""coordinates"":[]}"
